country_code,country_name,indicator,year,value
EGY,エジプト,AG.LND.FRST.ZS,2007,0.0640022100557537
EGY,エジプト,AG.LND.FRST.ZS,2008,0.0646481490783063
EGY,エジプト,AG.LND.FRST.ZS,2009,0.0652940881008589
EGY,エジプト,AG.LND.FRST.ZS,2010,0.0659400271234115
EGY,エジプト,AG.LND.FRST.ZS,2011,0.0624802852981064
EGY,エジプト,AG.LND.FRST.ZS,2012,0.0590205434728013
EGY,エジプト,AG.LND.FRST.ZS,2013,0.0555608016474961
EGY,エジプト,AG.LND.FRST.ZS,2014,0.052101059822191
EGY,エジプト,AG.LND.FRST.ZS,2015,0.0486413179968858
EGY,エジプト,AG.LND.FRST.ZS,2016,0.0451855944547692
EGY,エジプト,AG.LND.FRST.ZS,2017,0.0451855944547692
EGY,エジプト,AG.LND.FRST.ZS,2018,0.0451855944547692
EGY,エジプト,AG.LND.FRST.ZS,2019,0.0451855944547692
EGY,エジプト,AG.LND.FRST.ZS,2020,0.0451855944547692
EGY,エジプト,AG.LND.FRST.ZS,2021,0.0451855944547692
EGY,エジプト,AG.LND.FRST.ZS,2022,0.0451855944547692
EGY,エジプト,AG.LND.FRST.ZS,2023,0.0451855944547692
EGY,エジプト,AG.LND.FRST.ZS,2024,
ERI,エリトリア,AG.LND.FRST.ZS,2000,11.0738613861386
ERI,エリトリア,AG.LND.FRST.ZS,2001,11.0425742574257
ERI,エリトリア,AG.LND.FRST.ZS,2002,11.0112871287129
ERI,エリトリア,AG.LND.FRST.ZS,2003,10.98
ERI,エリトリア,AG.LND.FRST.ZS,2004,9.14032076920136
ERI,エリトリア,AG.LND.FRST.ZS,2005,9.1109855799934
ERI,エリトリア,AG.LND.FRST.ZS,2006,9.08647415225366
ERI,エリトリア,AG.LND.FRST.ZS,2007,9.0582202286878
ERI,エリトリア,AG.LND.FRST.ZS,2008,9.03025466560542
ERI,エリトリア,AG.LND.FRST.ZS,2009,9.00325161746643
ERI,エリトリア,AG.LND.FRST.ZS,2010,8.97748379233609
ERI,エリトリア,AG.LND.FRST.ZS,2011,8.94961638502077
ERI,エリトリア,AG.LND.FRST.ZS,2012,8.92402610724028
ERI,エリトリア,AG.LND.FRST.ZS,2013,8.90034222261119
ERI,エリトリア,AG.LND.FRST.ZS,2014,8.87519711563943
ERI,エリトリア,AG.LND.FRST.ZS,2015,8.84524597758958
ERI,エリトリア,AG.LND.FRST.ZS,2016,8.81997366660957
ERI,エリトリア,AG.LND.FRST.ZS,2017,8.79432689018704
ERI,エリトリア,AG.LND.FRST.ZS,2018,8.76775721087697
ERI,エリトリア,AG.LND.FRST.ZS,2019,8.74145380877288
ERI,エリトリア,AG.LND.FRST.ZS,2020,8.71821523958664
ERI,エリトリア,AG.LND.FRST.ZS,2021,8.68225472898591
ERI,エリトリア,AG.LND.FRST.ZS,2022,8.65617743125414
ERI,エリトリア,AG.LND.FRST.ZS,2023,8.63010013352237
ERI,エリトリア,AG.LND.FRST.ZS,2024,
ESH,西サハラ,AG.LND.FRST.ZS,2000,
ESH,西サハラ,AG.LND.FRST.ZS,2001,
ESH,西サハラ,AG.LND.FRST.ZS,2002,
ESH,西サハラ,AG.LND.FRST.ZS,2003,
ESH,西サハラ,AG.LND.FRST.ZS,2004,
ESH,西サハラ,AG.LND.FRST.ZS,2005,
ESH,西サハラ,AG.LND.FRST.ZS,2006,
ESH,西サハラ,AG.LND.FRST.ZS,2007,
ESH,西サハラ,AG.LND.FRST.ZS,2008,
ESH,西サハラ,AG.LND.FRST.ZS,2009,
ESH,西サハラ,AG.LND.FRST.ZS,2010,
ESH,西サハラ,AG.LND.FRST.ZS,2011,
ESH,西サハラ,AG.LND.FRST.ZS,2012,
ESH,西サハラ,AG.LND.FRST.ZS,2013,
ESH,西サハラ,AG.LND.FRST.ZS,2014,
ESH,西サハラ,AG.LND.FRST.ZS,2015,
ESH,西サハラ,AG.LND.FRST.ZS,2016,
ESH,西サハラ,AG.LND.FRST.ZS,2017,
ESH,西サハラ,AG.LND.FRST.ZS,2018,
ESH,西サハラ,AG.LND.FRST.ZS,2019,
ESH,西サハラ,AG.LND.FRST.ZS,2020,
ESH,西サハラ,AG.LND.FRST.ZS,2021,
ESH,西サハラ,AG.LND.FRST.ZS,2022,
ESH,西サハラ,AG.LND.FRST.ZS,2023,
ESH,西サハラ,AG.LND.FRST.ZS,2024,
ETH,エチオピア,AG.LND.FRST.ZS,2000,18.5285
ETH,エチオピア,AG.LND.FRST.ZS,2001,18.4555
ETH,エチオピア,AG.LND.FRST.ZS,2002,18.3825
ETH,エチオピア,AG.LND.FRST.ZS,2003,18.3095
ETH,エチオピア,AG.LND.FRST.ZS,2004,16.1585536311313
ETH,エチオピア,AG.LND.FRST.ZS,2005,16.0938359195173
ETH,エチオピア,AG.LND.FRST.ZS,2006,16.0289636874706
ETH,エチオピア,AG.LND.FRST.ZS,2007,15.9640279304701
ETH,エチオピア,AG.LND.FRST.ZS,2008,15.9002339512815
ETH,エチオピア,AG.LND.FRST.ZS,2009,15.8352653925443
ETH,エチオピア,AG.LND.FRST.ZS,2010,15.7708287737324
ETH,エチオピア,AG.LND.FRST.ZS,2011,15.706088146017
ETH,エチオピア,AG.LND.FRST.ZS,2012,15.6413077967478
ETH,エチオピア,AG.LND.FRST.ZS,2013,15.5767628847107
ETH,エチオピア,AG.LND.FRST.ZS,2014,15.5125439694869
ETH,エチオピア,AG.LND.FRST.ZS,2015,15.4478434691779
ETH,エチオピア,AG.LND.FRST.ZS,2016,15.3828977407906
ETH,エチオピア,AG.LND.FRST.ZS,2017,15.3182908234333
ETH,エチオピア,AG.LND.FRST.ZS,2018,15.2534899740501
ETH,エチオピア,AG.LND.FRST.ZS,2019,15.1886779997606
ETH,エチオピア,AG.LND.FRST.ZS,2020,15.1239877246579
ETH,エチオピア,AG.LND.FRST.ZS,2021,15.0601822445542
ETH,エチオピア,AG.LND.FRST.ZS,2022,14.9955852855138
ETH,エチオピア,AG.LND.FRST.ZS,2023,14.9308975782695
ETH,エチオピア,AG.LND.FRST.ZS,2024,
GAB,ガボン,AG.LND.FRST.ZS,2000,91.9781115380137
GAB,ガボン,AG.LND.FRST.ZS,2001,91.9584778980867
GAB,ガボン,AG.LND.FRST.ZS,2002,91.9388442581597
GAB,ガボン,AG.LND.FRST.ZS,2003,91.9192106182326
GAB,ガボン,AG.LND.FRST.ZS,2004,91.8995769783056
GAB,ガボン,AG.LND.FRST.ZS,2005,91.8799433383785
GAB,ガボン,AG.LND.FRST.ZS,2006,91.8603096984515
GAB,ガボン,AG.LND.FRST.ZS,2007,91.8406760585245
GAB,ガボン,AG.LND.FRST.ZS,2008,91.8210424185974
GAB,ガボン,AG.LND.FRST.ZS,2009,91.8014087786704
GAB,ガボン,AG.LND.FRST.ZS,2010,91.7817751387434
GAB,ガボン,AG.LND.FRST.ZS,2011,91.7356618931191
GAB,ガボン,AG.LND.FRST.ZS,2012,91.6895486474949
GAB,ガボン,AG.LND.FRST.ZS,2013,91.6434354018706
GAB,ガボン,AG.LND.FRST.ZS,2014,91.5973221562464
GAB,ガボン,AG.LND.FRST.ZS,2015,91.5512089106221
GAB,ガボン,AG.LND.FRST.ZS,2016,91.5051034268638
GAB,ガボン,AG.LND.FRST.ZS,2017,91.4589979431055
GAB,ガボン,AG.LND.FRST.ZS,2018,91.4128924593472
GAB,ガボン,AG.LND.FRST.ZS,2019,91.3667869755889
GAB,ガボン,AG.LND.FRST.ZS,2020,91.3206814918306
GAB,ガボン,AG.LND.FRST.ZS,2021,91.2745760080723
GAB,ガボン,AG.LND.FRST.ZS,2022,91.228470524314
GAB,ガボン,AG.LND.FRST.ZS,2023,91.1823650405558
GAB,ガボン,AG.LND.FRST.ZS,2024,
GHA,ガーナ,AG.LND.FRST.ZS,2000,38.8881515337963
GHA,ガーナ,AG.LND.FRST.ZS,2001,38.490120418388
GHA,ガーナ,AG.LND.FRST.ZS,2002,38.0920893029797
GHA,ガーナ,AG.LND.FRST.ZS,2003,37.6940581875714
GHA,ガーナ,AG.LND.FRST.ZS,2004,37.2960270721631
GHA,ガーナ,AG.LND.FRST.ZS,2005,36.8979959567549
GHA,ガーナ,AG.LND.FRST.ZS,2006,36.4999648413466
GHA,ガーナ,AG.LND.FRST.ZS,2007,36.1019337259383
GHA,ガーナ,AG.LND.FRST.ZS,2008,35.70390261053
GHA,ガーナ,AG.LND.FRST.ZS,2009,35.3058714951217
GHA,ガーナ,AG.LND.FRST.ZS,2010,34.9078403797135
GHA,ガーナ,AG.LND.FRST.ZS,2011,34.8529137734025
GHA,ガーナ,AG.LND.FRST.ZS,2012,34.7979871670915
GHA,ガーナ,AG.LND.FRST.ZS,2013,34.7430605607805
GHA,ガーナ,AG.LND.FRST.ZS,2014,34.6881339544695
GHA,ガーナ,AG.LND.FRST.ZS,2015,34.6332073481586
GHA,ガーナ,AG.LND.FRST.ZS,2016,34.8169113122967
GHA,ガーナ,AG.LND.FRST.ZS,2017,35.0006152764349
GHA,ガーナ,AG.LND.FRST.ZS,2018,35.0323459611497
GHA,ガーナ,AG.LND.FRST.ZS,2019,35.0651553840542
GHA,ガーナ,AG.LND.FRST.ZS,2020,35.0973937502747
GHA,ガーナ,AG.LND.FRST.ZS,2021,35.1286771589176
GHA,ガーナ,AG.LND.FRST.ZS,2022,35.1604431005612
GHA,ガーナ,AG.LND.FRST.ZS,2023,35.1921958573042
GHA,ガーナ,AG.LND.FRST.ZS,2024,
GIN,ギニア,AG.LND.FRST.ZS,2000,28.1987628194693
GIN,ギニア,AG.LND.FRST.ZS,2001,28.0522545987303
GIN,ギニア,AG.LND.FRST.ZS,2002,27.9057463779912
GIN,ギニア,AG.LND.FRST.ZS,2003,27.7592381572522
GIN,ギニア,AG.LND.FRST.ZS,2004,27.6127299365131
GIN,ギニア,AG.LND.FRST.ZS,2005,27.4662217157741
GIN,ギニア,AG.LND.FRST.ZS,2006,27.319713495035
GIN,ギニア,AG.LND.FRST.ZS,2007,27.1732052742959
GIN,ギニア,AG.LND.FRST.ZS,2008,27.0266970535569
GIN,ギニア,AG.LND.FRST.ZS,2009,26.8801888328178
GIN,ギニア,AG.LND.FRST.ZS,2010,26.7336806120788
GIN,ギニア,AG.LND.FRST.ZS,2011,26.5871723913397
GIN,ギニア,AG.LND.FRST.ZS,2012,26.4406641706007
GIN,ギニア,AG.LND.FRST.ZS,2013,26.2941559498616
GIN,ギニア,AG.LND.FRST.ZS,2014,26.1476477291226
GIN,ギニア,AG.LND.FRST.ZS,2015,26.0011395083835
GIN,ギニア,AG.LND.FRST.ZS,2016,25.8383525964512
GIN,ギニア,AG.LND.FRST.ZS,2017,25.675565684519
GIN,ギニア,AG.LND.FRST.ZS,2018,25.5127787725867
GIN,ギニア,AG.LND.FRST.ZS,2019,25.3499918606544
GIN,ギニア,AG.LND.FRST.ZS,2020,25.1872049487221
GIN,ギニア,AG.LND.FRST.ZS,2021,25.0244180367898
GIN,ギニア,AG.LND.FRST.ZS,2022,24.8616311248576
GIN,ギニア,AG.LND.FRST.ZS,2023,24.6988442129253
GIN,ギニア,AG.LND.FRST.ZS,2024,
GMB,ガンビア,AG.LND.FRST.ZS,2000,35.3092885375494
GMB,ガンビア,AG.LND.FRST.ZS,2001,34.7427865612648
GMB,ガンビア,AG.LND.FRST.ZS,2002,34.1762845849802
GMB,ガンビア,AG.LND.FRST.ZS,2003,33.6097826086957
GMB,ガンビア,AG.LND.FRST.ZS,2004,33.0432806324111
GMB,ガンビア,AG.LND.FRST.ZS,2005,32.4767786561265
GMB,ガンビア,AG.LND.FRST.ZS,2006,31.9102766798419
GMB,ガンビア,AG.LND.FRST.ZS,2007,31.3437747035573
GMB,ガンビア,AG.LND.FRST.ZS,2008,30.7772727272727
GMB,ガンビア,AG.LND.FRST.ZS,2009,30.2107707509881
GMB,ガンビア,AG.LND.FRST.ZS,2010,29.6442687747036
GMB,ガンビア,AG.LND.FRST.ZS,2011,29.0778656126482
GMB,ガンビア,AG.LND.FRST.ZS,2012,28.5114624505929
GMB,ガンビア,AG.LND.FRST.ZS,2013,27.9450592885375
GMB,ガンビア,AG.LND.FRST.ZS,2014,27.3786561264822
GMB,ガンビア,AG.LND.FRST.ZS,2015,26.8122529644269
GMB,ガンビア,AG.LND.FRST.ZS,2016,26.2450592885375
GMB,ガンビア,AG.LND.FRST.ZS,2017,25.6788537549407
GMB,ガンビア,AG.LND.FRST.ZS,2018,25.1126482213439
GMB,ガンビア,AG.LND.FRST.ZS,2019,24.5454545454545
GMB,ガンビア,AG.LND.FRST.ZS,2020,23.9792490118577
GMB,ガンビア,AG.LND.FRST.ZS,2021,23.4123814229249
GMB,ガンビア,AG.LND.FRST.ZS,2022,22.8459584980237
GMB,ガンビア,AG.LND.FRST.ZS,2023,22.2792391304348
GMB,ガンビア,AG.LND.FRST.ZS,2024,
GNB,ギニアビサウ,AG.LND.FRST.ZS,2000,76.4182076813656
GNB,ギニアビサウ,AG.LND.FRST.ZS,2001,76.1178876244666
GNB,ギニアビサウ,AG.LND.FRST.ZS,2002,75.8175675675676
GNB,ギニアビサウ,AG.LND.FRST.ZS,2003,75.5172475106686
GNB,ギニアビサウ,AG.LND.FRST.ZS,2004,75.2169274537696
GNB,ギニアビサウ,AG.LND.FRST.ZS,2005,74.9166073968705
GNB,ギニアビサウ,AG.LND.FRST.ZS,2006,74.6162873399715
GNB,ギニアビサウ,AG.LND.FRST.ZS,2007,74.3159672830726
GNB,ギニアビサウ,AG.LND.FRST.ZS,2008,74.0156472261735
GNB,ギニアビサウ,AG.LND.FRST.ZS,2009,73.7153271692745
GNB,ギニアビサウ,AG.LND.FRST.ZS,2010,73.4150071123755
GNB,ギニアビサウ,AG.LND.FRST.ZS,2011,73.1147226173542
GNB,ギニアビサウ,AG.LND.FRST.ZS,2012,72.8144381223329
GNB,ギニアビサウ,AG.LND.FRST.ZS,2013,72.5141536273115
GNB,ギニアビサウ,AG.LND.FRST.ZS,2014,72.2138691322902
GNB,ギニアビサウ,AG.LND.FRST.ZS,2015,71.9135846372688
GNB,ギニアビサウ,AG.LND.FRST.ZS,2016,71.6134423897582
GNB,ギニアビサウ,AG.LND.FRST.ZS,2017,71.3133001422475
GNB,ギニアビサウ,AG.LND.FRST.ZS,2018,71.0131578947368
GNB,ギニアビサウ,AG.LND.FRST.ZS,2019,70.7130156472262
GNB,ギニアビサウ,AG.LND.FRST.ZS,2020,70.4128733997155
GNB,ギニアビサウ,AG.LND.FRST.ZS,2021,70.1127311522048
GNB,ギニアビサウ,AG.LND.FRST.ZS,2022,69.8125889046942
GNB,ギニアビサウ,AG.LND.FRST.ZS,2023,69.5124466571835
GNB,ギニアビサウ,AG.LND.FRST.ZS,2024,
GNQ,赤道ギニア,AG.LND.FRST.ZS,2000,93.2470588235294
GNQ,赤道ギニア,AG.LND.FRST.ZS,2001,92.9491265597148
GNQ,赤道ギニア,AG.LND.FRST.ZS,2002,92.6511942959002
GNQ,赤道ギニア,AG.LND.FRST.ZS,2003,92.3532620320856
GNQ,赤道ギニア,AG.LND.FRST.ZS,2004,92.0553297682709
GNQ,赤道ギニア,AG.LND.FRST.ZS,2005,91.7573975044563
GNQ,赤道ギニア,AG.LND.FRST.ZS,2006,91.4594652406417
GNQ,赤道ギニア,AG.LND.FRST.ZS,2007,91.1615329768271
GNQ,赤道ギニア,AG.LND.FRST.ZS,2008,90.8636007130125
GNQ,赤道ギニア,AG.LND.FRST.ZS,2009,90.5656684491979
GNQ,赤道ギニア,AG.LND.FRST.ZS,2010,90.2677361853832
GNQ,赤道ギニア,AG.LND.FRST.ZS,2011,89.9697682709447
GNQ,赤道ギニア,AG.LND.FRST.ZS,2012,89.6718003565062
GNQ,赤道ギニア,AG.LND.FRST.ZS,2013,89.3738324420677
GNQ,赤道ギニア,AG.LND.FRST.ZS,2014,89.0758645276292
GNQ,赤道ギニア,AG.LND.FRST.ZS,2015,88.7778966131907
GNQ,赤道ギニア,AG.LND.FRST.ZS,2016,88.4798573975044
GNQ,赤道ギニア,AG.LND.FRST.ZS,2017,88.1818181818182
GNQ,赤道ギニア,AG.LND.FRST.ZS,2018,87.8837789661319
GNQ,赤道ギニア,AG.LND.FRST.ZS,2019,87.5857397504456
GNQ,赤道ギニア,AG.LND.FRST.ZS,2020,87.2877005347594
GNQ,赤道ギニア,AG.LND.FRST.ZS,2021,86.9896613190731
GNQ,赤道ギニア,AG.LND.FRST.ZS,2022,86.6916221033868
GNQ,赤道ギニア,AG.LND.FRST.ZS,2023,86.3935828877005
GNQ,赤道ギニア,AG.LND.FRST.ZS,2024,
KEN,ケニア,AG.LND.FRST.ZS,2000,6.95995712829884
KEN,ケニア,AG.LND.FRST.ZS,2001,6.89936570966722
KEN,ケニア,AG.LND.FRST.ZS,2002,6.8387742910356
KEN,ケニア,AG.LND.FRST.ZS,2003,6.77818287240398
KEN,ケニア,AG.LND.FRST.ZS,2004,6.71759145377236
KEN,ケニア,AG.LND.FRST.ZS,2005,6.65700003514074
KEN,ケニア,AG.LND.FRST.ZS,2006,6.59640861650912
KEN,ケニア,AG.LND.FRST.ZS,2007,6.5358171978775
KEN,ケニア,AG.LND.FRST.ZS,2008,6.47522577924588
KEN,ケニア,AG.LND.FRST.ZS,2009,6.41463436061426
KEN,ケニア,AG.LND.FRST.ZS,2010,6.35404294198264
KEN,ケニア,AG.LND.FRST.ZS,2011,6.32103524616087
KEN,ケニア,AG.LND.FRST.ZS,2012,6.28802755033911
KEN,ケニア,AG.LND.FRST.ZS,2013,6.25501985451734
KEN,ケニア,AG.LND.FRST.ZS,2014,6.22201215869558
KEN,ケニア,AG.LND.FRST.ZS,2015,6.16780662377195
KEN,ケニア,AG.LND.FRST.ZS,2016,6.19833694004437
KEN,ケニア,AG.LND.FRST.ZS,2017,6.22865954160824
KEN,ケニア,AG.LND.FRST.ZS,2018,6.25877654107482
KEN,ケニア,AG.LND.FRST.ZS,2019,6.23762944896123
KEN,ケニア,AG.LND.FRST.ZS,2020,6.21662477880402
KEN,ケニア,AG.LND.FRST.ZS,2021,6.21662477880402
KEN,ケニア,AG.LND.FRST.ZS,2022,6.21662477880402
KEN,ケニア,AG.LND.FRST.ZS,2023,6.21662477880402
KEN,ケニア,AG.LND.FRST.ZS,2024,
LBR,リベリア,AG.LND.FRST.ZS,2000,85.3679401993355
LBR,リベリア,AG.LND.FRST.ZS,2001,85.0537790697674
LBR,リベリア,AG.LND.FRST.ZS,2002,84.7396179401993
LBR,リベリア,AG.LND.FRST.ZS,2003,84.4254568106312
LBR,リベリア,AG.LND.FRST.ZS,2004,84.1112956810631
LBR,リベリア,AG.LND.FRST.ZS,2005,83.797134551495
LBR,リベリア,AG.LND.FRST.ZS,2006,83.4829734219269
LBR,リベリア,AG.LND.FRST.ZS,2007,83.1688122923588
LBR,リベリア,AG.LND.FRST.ZS,2008,82.8546511627907
LBR,リベリア,AG.LND.FRST.ZS,2009,82.5404900332226
LBR,リベリア,AG.LND.FRST.ZS,2010,82.2263289036545
LBR,リベリア,AG.LND.FRST.ZS,2011,81.9121677740864
LBR,リベリア,AG.LND.FRST.ZS,2012,81.5980066445183
LBR,リベリア,AG.LND.FRST.ZS,2013,81.2838455149502
LBR,リベリア,AG.LND.FRST.ZS,2014,80.9696843853821
LBR,リベリア,AG.LND.FRST.ZS,2015,80.6555232558139
LBR,リベリア,AG.LND.FRST.ZS,2016,80.3413621262459
LBR,リベリア,AG.LND.FRST.ZS,2017,80.0272009966777
LBR,リベリア,AG.LND.FRST.ZS,2018,79.7130398671096
LBR,リベリア,AG.LND.FRST.ZS,2019,79.3988787375415
LBR,リベリア,AG.LND.FRST.ZS,2020,79.0847176079734
LBR,リベリア,AG.LND.FRST.ZS,2021,78.7705564784053
LBR,リベリア,AG.LND.FRST.ZS,2022,78.4563953488372
LBR,リベリア,AG.LND.FRST.ZS,2023,78.1422342192691
LBR,リベリア,AG.LND.FRST.ZS,2024,
LBY,リビア,AG.LND.FRST.ZS,2000,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2001,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2002,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2003,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2004,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2005,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2006,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2007,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2008,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2009,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2010,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2011,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2012,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2013,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2014,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2015,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2016,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2017,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2018,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2019,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2020,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2021,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2022,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2023,0.123327687918433
LBY,リビア,AG.LND.FRST.ZS,2024,
LSO,レソト,AG.LND.FRST.ZS,2000,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2001,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2002,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2003,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2004,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2005,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2006,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2007,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2008,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2009,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2010,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2011,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2012,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2013,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2014,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2015,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2016,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2017,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2018,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2019,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2020,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2021,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2022,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2023,1.13702239789196
LSO,レソト,AG.LND.FRST.ZS,2024,
MAR,モロッコ,AG.LND.FRST.ZS,2000,12.3382030024647
MAR,モロッコ,AG.LND.FRST.ZS,2001,12.3758525655389
MAR,モロッコ,AG.LND.FRST.ZS,2002,12.413502128613
MAR,モロッコ,AG.LND.FRST.ZS,2003,12.4511516916872
MAR,モロッコ,AG.LND.FRST.ZS,2004,12.4888012547614
MAR,モロッコ,AG.LND.FRST.ZS,2005,12.5264508178355
MAR,モロッコ,AG.LND.FRST.ZS,2006,12.5641003809097
MAR,モロッコ,AG.LND.FRST.ZS,2007,12.6017499439839
MAR,モロッコ,AG.LND.FRST.ZS,2008,12.639399507058
MAR,モロッコ,AG.LND.FRST.ZS,2009,12.6770490701322
MAR,モロッコ,AG.LND.FRST.ZS,2010,12.7146986332064
MAR,モロッコ,AG.LND.FRST.ZS,2011,12.7192336993054
MAR,モロッコ,AG.LND.FRST.ZS,2012,12.7237687654044
MAR,モロッコ,AG.LND.FRST.ZS,2013,12.7283038315035
MAR,モロッコ,AG.LND.FRST.ZS,2014,12.7328388976025
MAR,モロッコ,AG.LND.FRST.ZS,2015,12.7373739637015
MAR,モロッコ,AG.LND.FRST.ZS,2016,12.7712077078199
MAR,モロッコ,AG.LND.FRST.ZS,2017,12.7976473224289
MAR,モロッコ,AG.LND.FRST.ZS,2018,12.8200537754873
MAR,モロッコ,AG.LND.FRST.ZS,2019,12.8435805511987
MAR,モロッコ,AG.LND.FRST.ZS,2020,12.8668832623796
MAR,モロッコ,AG.LND.FRST.ZS,2021,12.8903354246023
MAR,モロッコ,AG.LND.FRST.ZS,2022,12.9136878781089
MAR,モロッコ,AG.LND.FRST.ZS,2023,12.9371068787811
MAR,モロッコ,AG.LND.FRST.ZS,2024,
MDG,マダガスカル,AG.LND.FRST.ZS,2000,22.4071774942394
MDG,マダガスカル,AG.LND.FRST.ZS,2001,22.3265828661829
MDG,マダガスカル,AG.LND.FRST.ZS,2002,22.2459882381264
MDG,マダガスカル,AG.LND.FRST.ZS,2003,22.1653936100698
MDG,マダガスカル,AG.LND.FRST.ZS,2004,22.0847989820133
MDG,マダガスカル,AG.LND.FRST.ZS,2005,22.0042043539567
MDG,マダガスカル,AG.LND.FRST.ZS,2006,21.9236097259002
MDG,マダガスカル,AG.LND.FRST.ZS,2007,21.8430150978437
MDG,マダガスカル,AG.LND.FRST.ZS,2008,21.7624204697871
MDG,マダガスカル,AG.LND.FRST.ZS,2009,21.6818258417306
MDG,マダガスカル,AG.LND.FRST.ZS,2010,21.601231213674
MDG,マダガスカル,AG.LND.FRST.ZS,2011,21.5690440791
MDG,マダガスカル,AG.LND.FRST.ZS,2012,21.5463247363762
MDG,マダガスカル,AG.LND.FRST.ZS,2013,21.5234204193881
MDG,マダガスカル,AG.LND.FRST.ZS,2014,21.5007012719147
MDG,マダガスカル,AG.LND.FRST.ZS,2015,21.4779821244414
MDG,マダガスカル,AG.LND.FRST.ZS,2016,21.4552767273977
MDG,マダガスカル,AG.LND.FRST.ZS,2017,21.4325541423169
MDG,マダガスカル,AG.LND.FRST.ZS,2018,21.4098315572362
MDG,マダガスカル,AG.LND.FRST.ZS,2019,21.3871261601925
MDG,マダガスカル,AG.LND.FRST.ZS,2020,21.3644035751117
MDG,マダガスカル,AG.LND.FRST.ZS,2021,21.3416925060158
MDG,マダガスカル,AG.LND.FRST.ZS,2022,21.3189737023032
MDG,マダガスカル,AG.LND.FRST.ZS,2023,21.2962600550017
MDG,マダガスカル,AG.LND.FRST.ZS,2024,
MLI,マリ,AG.LND.FRST.ZS,2000,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2001,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2002,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2003,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2004,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2005,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2006,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2007,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2008,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2009,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2010,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2011,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2012,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2013,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2014,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2015,10.896663634352
MLI,マリ,AG.LND.FRST.ZS,2016,10.896663634352
